hgemm_xetla_row_tuning
{ "policy":0, "m":1, "n":16384, "k":4096, "n_ss":256, "N_SG_PER_SS":32, "WG_M":8, "WG_N":64, "SG_M":8, "SG_N":16, "SG_K":32, "SLM_KS":8, "timems":0.181806, "gbps":738.471, "tflops":0.738245, "compute_pressure":0.999695 }
{ "policy":1, "m":1, "n":16384, "k":4096, "n_ss":128, "N_SG_PER_SS":16, "WG_M":8, "WG_N":128, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.163994, "gbps":818.682, "tflops":0.818433, "compute_pressure":0.999695 }
{ "policy":2, "m":1, "n":16384, "k":4096, "n_ss":128, "N_SG_PER_SS":32, "WG_M":8, "WG_N":128, "SG_M":8, "SG_N":16, "SG_K":32, "SLM_KS":4, "timems":0.18061, "gbps":743.364, "tflops":0.743137, "compute_pressure":0.999695 }
{ "policy":3, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":8, "WG_N":256, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.162754, "gbps":824.92, "tflops":0.824668, "compute_pressure":0.999695 }
{ "policy":4, "m":1, "n":16384, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":8, "WG_N":512, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.118677, "gbps":1131.3, "tflops":1.13095, "compute_pressure":0.999695 }
{ "policy":5, "m":1, "n":16384, "k":4096, "n_ss":256, "N_SG_PER_SS":32, "WG_M":16, "WG_N":64, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":8, "timems":0.176298, "gbps":761.546, "tflops":0.761313, "compute_pressure":0.999695 }
{ "policy":6, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":16, "WG_N":256, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.142307, "gbps":943.443, "tflops":0.943155, "compute_pressure":0.999695 }
{ "policy":7, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":16, "WG_N":256, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.165838, "gbps":809.575, "tflops":0.809328, "compute_pressure":0.999695 }
{ "policy":8, "m":1, "n":16384, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":16, "WG_N":512, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.119738, "gbps":1121.27, "tflops":1.12093, "compute_pressure":0.999695 }
{ "policy":9, "m":1, "n":16384, "k":4096, "n_ss":256, "N_SG_PER_SS":32, "WG_M":32, "WG_N":64, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":8, "timems":0.177664, "gbps":755.689, "tflops":0.755458, "compute_pressure":0.999695 }
{ "policy":10, "m":1, "n":16384, "k":4096, "n_ss":256, "N_SG_PER_SS":32, "WG_M":32, "WG_N":64, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.151038, "gbps":888.904, "tflops":0.888633, "compute_pressure":0.999695 }
{ "policy":11, "m":1, "n":16384, "k":4096, "n_ss":128, "N_SG_PER_SS":32, "WG_M":32, "WG_N":128, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":4, "timems":0.177477, "gbps":756.486, "tflops":0.756255, "compute_pressure":0.999695 }
{ "policy":12, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":32, "WG_N":256, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.165867, "gbps":809.435, "tflops":0.809188, "compute_pressure":0.999695 }
{ "policy":13, "m":1, "n":16384, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":32, "WG_N":512, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.125413, "gbps":1070.53, "tflops":1.07021, "compute_pressure":0.999695 }
{ "policy":14, "m":1, "n":16384, "k":4096, "n_ss":128, "N_SG_PER_SS":32, "WG_M":64, "WG_N":128, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":4, "timems":0.180176, "gbps":745.153, "tflops":0.744926, "compute_pressure":0.999695 }
{ "policy":15, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":64, "WG_N":256, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.167371, "gbps":802.161, "tflops":0.801917, "compute_pressure":0.999695 }
{ "policy":16, "m":1, "n":16384, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":64, "WG_N":512, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.138934, "gbps":966.346, "tflops":0.966051, "compute_pressure":0.999695 }
{ "policy":17, "m":1, "n":16384, "k":4096, "n_ss":128, "N_SG_PER_SS":32, "WG_M":128, "WG_N":128, "SG_M":32, "SG_N":32, "SG_K":32, "SLM_KS":2, "timems":0.16599, "gbps":808.834, "tflops":0.808587, "compute_pressure":0.999695 }
{ "policy":18, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":128, "WG_N":256, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.141232, "gbps":950.625, "tflops":0.950335, "compute_pressure":0.999695 }
{ "policy":19, "m":1, "n":16384, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":128, "WG_N":512, "SG_M":64, "SG_N":32, "SG_K":16, "SLM_KS":1, "timems":0.122061, "gbps":1099.93, "tflops":1.0996, "compute_pressure":0.999695 }
{ "policy":20, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":256, "WG_N":256, "SG_M":64, "SG_N":32, "SG_K":16, "SLM_KS":1, "timems":0.143266, "gbps":937.131, "tflops":0.936845, "compute_pressure":0.999695 }
{ "policy":21, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":256, "WG_N":256, "SG_M":32, "SG_N":64, "SG_K":16, "SLM_KS":1, "timems":0.137512, "gbps":976.342, "tflops":0.976044, "compute_pressure":0.999695 }
{ "policy":22, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":256, "WG_N":256, "SG_M":32, "SG_N":64, "SG_K":32, "SLM_KS":1, "timems":0.161877, "gbps":829.388, "tflops":0.829135, "compute_pressure":0.999695 }
{ "policy":23, "m":1, "n":16384, "k":4096, "n_ss":256, "N_SG_PER_SS":32, "WG_M":128, "WG_N":64, "SG_M":16, "SG_N":16, "SG_K":64, "SLM_KS":1, "timems":0.156109, "gbps":860.033, "tflops":0.85977, "compute_pressure":0.999695 }
{ "policy":24, "m":1, "n":16384, "k":4096, "n_ss":128, "N_SG_PER_SS":32, "WG_M":128, "WG_N":128, "SG_M":16, "SG_N":32, "SG_K":64, "SLM_KS":1, "timems":0.166488, "gbps":806.417, "tflops":0.806171, "compute_pressure":0.999695 }
{ "policy":25, "m":1, "n":16384, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":128, "WG_N":256, "SG_M":32, "SG_N":32, "SG_K":16, "SLM_KS":1, "timems":0.143003, "gbps":938.851, "tflops":0.938565, "compute_pressure":0.999695 }
auto_policy_id=3, auto_policy_timems=0.162754, min_policy_id=4, min_policy_timems=0.118677
maxdiff=1
hgemm_xetla_row_tuning
{ "policy":0, "m":1, "n":4096, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":8, "WG_N":64, "SG_M":8, "SG_N":16, "SG_K":32, "SLM_KS":8, "timems":0.0417728, "gbps":803.653, "tflops":0.80326, "compute_pressure":0.999512 }
{ "policy":1, "m":1, "n":4096, "k":4096, "n_ss":32, "N_SG_PER_SS":16, "WG_M":8, "WG_N":128, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.0363024, "gbps":924.755, "tflops":0.924303, "compute_pressure":0.999512 }
{ "policy":2, "m":1, "n":4096, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":8, "WG_N":128, "SG_M":8, "SG_N":16, "SG_K":32, "SLM_KS":4, "timems":0.0377072, "gbps":890.303, "tflops":0.889868, "compute_pressure":0.999512 }
{ "policy":3, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":8, "WG_N":256, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.0570848, "gbps":588.087, "tflops":0.5878, "compute_pressure":0.999512 }
{ "policy":4, "m":1, "n":4096, "k":4096, "n_ss":8, "N_SG_PER_SS":32, "WG_M":8, "WG_N":512, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.103795, "gbps":323.433, "tflops":0.323275, "compute_pressure":0.999512 }
{ "policy":5, "m":1, "n":4096, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":16, "WG_N":64, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":8, "timems":0.0420512, "gbps":798.332, "tflops":0.797942, "compute_pressure":0.999512 }
{ "policy":6, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":16, "WG_N":256, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.0627856, "gbps":534.69, "tflops":0.534429, "compute_pressure":0.999512 }
{ "policy":7, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":16, "WG_N":256, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.0584688, "gbps":574.166, "tflops":0.573886, "compute_pressure":0.999512 }
{ "policy":8, "m":1, "n":4096, "k":4096, "n_ss":8, "N_SG_PER_SS":32, "WG_M":16, "WG_N":512, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.107613, "gbps":311.959, "tflops":0.311807, "compute_pressure":0.999512 }
{ "policy":9, "m":1, "n":4096, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":32, "WG_N":64, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":8, "timems":0.0425952, "gbps":788.136, "tflops":0.787751, "compute_pressure":0.999512 }
{ "policy":10, "m":1, "n":4096, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":32, "WG_N":64, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.0339376, "gbps":989.192, "tflops":0.98871, "compute_pressure":0.999512 }
{ "policy":11, "m":1, "n":4096, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":32, "WG_N":128, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":4, "timems":0.0391984, "gbps":856.433, "tflops":0.856015, "compute_pressure":0.999512 }
{ "policy":12, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":32, "WG_N":256, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.0612752, "gbps":547.87, "tflops":0.547602, "compute_pressure":0.999512 }
{ "policy":13, "m":1, "n":4096, "k":4096, "n_ss":8, "N_SG_PER_SS":32, "WG_M":32, "WG_N":512, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.113322, "gbps":296.244, "tflops":0.296099, "compute_pressure":0.999512 }
{ "policy":14, "m":1, "n":4096, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":64, "WG_N":128, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":4, "timems":0.0409184, "gbps":820.433, "tflops":0.820033, "compute_pressure":0.999512 }
{ "policy":15, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":64, "WG_N":256, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.0689392, "gbps":486.963, "tflops":0.486725, "compute_pressure":0.999512 }
{ "policy":16, "m":1, "n":4096, "k":4096, "n_ss":8, "N_SG_PER_SS":32, "WG_M":64, "WG_N":512, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.12851, "gbps":261.23, "tflops":0.261103, "compute_pressure":0.999512 }
{ "policy":17, "m":1, "n":4096, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":128, "WG_N":128, "SG_M":32, "SG_N":32, "SG_K":32, "SLM_KS":2, "timems":0.0344336, "gbps":974.944, "tflops":0.974468, "compute_pressure":0.999512 }
{ "policy":18, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":128, "WG_N":256, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.0866288, "gbps":387.525, "tflops":0.387336, "compute_pressure":0.999512 }
{ "policy":19, "m":1, "n":4096, "k":4096, "n_ss":8, "N_SG_PER_SS":32, "WG_M":128, "WG_N":512, "SG_M":64, "SG_N":32, "SG_K":16, "SLM_KS":1, "timems":0.102045, "gbps":328.981, "tflops":0.328821, "compute_pressure":0.999512 }
{ "policy":20, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":256, "WG_N":256, "SG_M":64, "SG_N":32, "SG_K":16, "SLM_KS":1, "timems":0.0923296, "gbps":363.598, "tflops":0.36342, "compute_pressure":0.999512 }
{ "policy":21, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":256, "WG_N":256, "SG_M":32, "SG_N":64, "SG_K":16, "SLM_KS":1, "timems":0.0921872, "gbps":364.159, "tflops":0.363981, "compute_pressure":0.999512 }
{ "policy":22, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":256, "WG_N":256, "SG_M":32, "SG_N":64, "SG_K":32, "SLM_KS":1, "timems":0.126195, "gbps":266.023, "tflops":0.265893, "compute_pressure":0.999512 }
{ "policy":23, "m":1, "n":4096, "k":4096, "n_ss":64, "N_SG_PER_SS":32, "WG_M":128, "WG_N":64, "SG_M":16, "SG_N":16, "SG_K":64, "SLM_KS":1, "timems":0.030792, "gbps":1090.24, "tflops":1.08971, "compute_pressure":0.999512 }
{ "policy":24, "m":1, "n":4096, "k":4096, "n_ss":32, "N_SG_PER_SS":32, "WG_M":128, "WG_N":128, "SG_M":16, "SG_N":32, "SG_K":64, "SLM_KS":1, "timems":0.0333376, "gbps":1007, "tflops":1.0065, "compute_pressure":0.999512 }
{ "policy":25, "m":1, "n":4096, "k":4096, "n_ss":16, "N_SG_PER_SS":32, "WG_M":128, "WG_N":256, "SG_M":32, "SG_N":32, "SG_K":16, "SLM_KS":1, "timems":0.0630896, "gbps":532.113, "tflops":0.531854, "compute_pressure":0.999512 }
auto_policy_id=0, auto_policy_timems=0.0417728, min_policy_id=23, min_policy_timems=0.030792
maxdiff=1
hgemm_xetla_row_tuning
{ "policy":0, "m":4, "n":4096, "k":16384, "n_ss":64, "N_SG_PER_SS":32, "WG_M":8, "WG_N":64, "SG_M":8, "SG_N":16, "SG_K":32, "SLM_KS":8, "timems":0.181456, "gbps":740.574, "tflops":2.95868, "compute_pressure":3.99512 }
{ "policy":1, "m":4, "n":4096, "k":16384, "n_ss":32, "N_SG_PER_SS":16, "WG_M":8, "WG_N":128, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.134298, "gbps":1000.63, "tflops":3.99762, "compute_pressure":3.99512 }
{ "policy":2, "m":4, "n":4096, "k":16384, "n_ss":32, "N_SG_PER_SS":32, "WG_M":8, "WG_N":128, "SG_M":8, "SG_N":16, "SG_K":32, "SLM_KS":4, "timems":0.1544, "gbps":870.347, "tflops":3.47714, "compute_pressure":3.99512 }
{ "policy":3, "m":4, "n":4096, "k":16384, "n_ss":16, "N_SG_PER_SS":32, "WG_M":8, "WG_N":256, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.222682, "gbps":603.47, "tflops":2.41094, "compute_pressure":3.99512 }
{ "policy":4, "m":4, "n":4096, "k":16384, "n_ss":8, "N_SG_PER_SS":32, "WG_M":8, "WG_N":512, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.42417, "gbps":316.811, "tflops":1.2657, "compute_pressure":3.99512 }
{ "policy":5, "m":4, "n":4096, "k":16384, "n_ss":64, "N_SG_PER_SS":32, "WG_M":16, "WG_N":64, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":8, "timems":0.18009, "gbps":746.193, "tflops":2.98113, "compute_pressure":3.99512 }
{ "policy":6, "m":4, "n":4096, "k":16384, "n_ss":16, "N_SG_PER_SS":32, "WG_M":16, "WG_N":256, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.247258, "gbps":543.488, "tflops":2.1713, "compute_pressure":3.99512 }
{ "policy":7, "m":4, "n":4096, "k":16384, "n_ss":16, "N_SG_PER_SS":32, "WG_M":16, "WG_N":256, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.230069, "gbps":584.093, "tflops":2.33352, "compute_pressure":3.99512 }
{ "policy":8, "m":4, "n":4096, "k":16384, "n_ss":8, "N_SG_PER_SS":32, "WG_M":16, "WG_N":512, "SG_M":16, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.438411, "gbps":306.519, "tflops":1.22458, "compute_pressure":3.99512 }
{ "policy":9, "m":4, "n":4096, "k":16384, "n_ss":64, "N_SG_PER_SS":32, "WG_M":32, "WG_N":64, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":8, "timems":0.180466, "gbps":744.638, "tflops":2.97492, "compute_pressure":3.99512 }
{ "policy":10, "m":4, "n":4096, "k":16384, "n_ss":64, "N_SG_PER_SS":32, "WG_M":32, "WG_N":64, "SG_M":8, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.137328, "gbps":978.545, "tflops":3.90941, "compute_pressure":3.99512 }
{ "policy":11, "m":4, "n":4096, "k":16384, "n_ss":32, "N_SG_PER_SS":32, "WG_M":32, "WG_N":128, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":4, "timems":0.15288, "gbps":879, "tflops":3.51171, "compute_pressure":3.99512 }
{ "policy":12, "m":4, "n":4096, "k":16384, "n_ss":16, "N_SG_PER_SS":32, "WG_M":32, "WG_N":256, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.238499, "gbps":563.447, "tflops":2.25104, "compute_pressure":3.99512 }
{ "policy":13, "m":4, "n":4096, "k":16384, "n_ss":8, "N_SG_PER_SS":32, "WG_M":32, "WG_N":512, "SG_M":32, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.459194, "gbps":292.647, "tflops":1.16916, "compute_pressure":3.99512 }
{ "policy":14, "m":4, "n":4096, "k":16384, "n_ss":32, "N_SG_PER_SS":32, "WG_M":64, "WG_N":128, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":4, "timems":0.160104, "gbps":839.339, "tflops":3.35326, "compute_pressure":3.99512 }
{ "policy":15, "m":4, "n":4096, "k":16384, "n_ss":16, "N_SG_PER_SS":32, "WG_M":64, "WG_N":256, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":2, "timems":0.263587, "gbps":509.818, "tflops":2.03679, "compute_pressure":3.99512 }
{ "policy":16, "m":4, "n":4096, "k":16384, "n_ss":8, "N_SG_PER_SS":32, "WG_M":64, "WG_N":512, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.511408, "gbps":262.768, "tflops":1.04979, "compute_pressure":3.99512 }
{ "policy":17, "m":4, "n":4096, "k":16384, "n_ss":32, "N_SG_PER_SS":32, "WG_M":128, "WG_N":128, "SG_M":32, "SG_N":32, "SG_K":32, "SLM_KS":2, "timems":0.131464, "gbps":1022.19, "tflops":4.08379, "compute_pressure":3.99512 }
{ "policy":18, "m":4, "n":4096, "k":16384, "n_ss":16, "N_SG_PER_SS":32, "WG_M":128, "WG_N":256, "SG_M":64, "SG_N":16, "SG_K":16, "SLM_KS":1, "timems":0.343674, "gbps":391.015, "tflops":1.56215, "compute_pressure":3.99512 }
{ "policy":19, "m":4, "n":4096, "k":16384, "n_ss":8, "N_SG_PER_SS":32, "WG_M":128, "WG_N":512, "SG_M":64, "SG_N":32, "SG_K":16, "SLM_KS":1, "timems":0.425365, "gbps":315.921, "tflops":1.26214, "compute_pressure":3.99512 }
